time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2019-04-28T09:00:00Z,10.94,-85.81,27.696
2019-04-28T09:00:00Z,10.94,-85.8,27.671
2019-04-28T09:00:00Z,10.94,-85.79,NaN
2019-04-28T09:00:00Z,10.94,-85.78,27.629
2019-04-28T09:00:00Z,10.95,-85.81,27.571
2019-04-28T09:00:00Z,10.95,-85.8,27.547
2019-04-28T09:00:00Z,10.95,-85.79,27.524
2019-04-28T09:00:00Z,10.95,-85.78,27.505
2019-04-29T09:00:00Z,10.93,-85.81,27.868
2019-04-29T09:00:00Z,10.93,-85.8,NaN
2019-04-29T09:00:00Z,10.93,-85.79,NaN
2019-04-29T09:00:00Z,10.93,-85.78,NaN
2019-04-29T09:00:00Z,10.94,-85.81,27.758
2019-04-29T09:00:00Z,10.94,-85.8,27.747
2019-04-29T09:00:00Z,10.94,-85.79,NaN
2019-04-29T09:00:00Z,10.94,-85.78,27.725
2019-04-29T09:00:00Z,10.95,-85.81,27.651
2019-04-29T09:00:00Z,10.95,-85.8,27.646
2019-04-29T09:00:00Z,10.95,-85.79,27.64
2019-04-29T09:00:00Z,10.95,-85.78,27.635
2019-04-30T09:00:00Z,10.93,-85.81,27.772
2019-04-30T09:00:00Z,10.93,-85.8,NaN
2019-04-30T09:00:00Z,10.93,-85.79,NaN
2019-04-30T09:00:00Z,10.93,-85.78,NaN
2019-04-30T09:00:00Z,10.94,-85.81,27.687
2019-04-30T09:00:00Z,10.94,-85.8,27.687
2019-04-30T09:00:00Z,10.94,-85.79,NaN
2019-04-30T09:00:00Z,10.94,-85.78,27.689
2019-04-30T09:00:00Z,10.95,-85.81,27.602
2019-04-30T09:00:00Z,10.95,-85.8,27.608
2019-04-30T09:00:00Z,10.95,-85.79,27.614
2019-04-30T09:00:00Z,10.95,-85.78,27.622
2019-05-01T09:00:00Z,10.93,-85.81,27.843
2019-05-01T09:00:00Z,10.93,-85.8,NaN
2019-05-01T09:00:00Z,10.93,-85.79,NaN
2019-05-01T09:00:00Z,10.93,-85.78,NaN
2019-05-01T09:00:00Z,10.94,-85.81,27.749
2019-05-01T09:00:00Z,10.94,-85.8,27.748
2019-05-01T09:00:00Z,10.94,-85.79,NaN
2019-05-01T09:00:00Z,10.94,-85.78,27.751
2019-05-01T09:00:00Z,10.95,-85.81,27.656
2019-05-01T09:00:00Z,10.95,-85.8,27.66
2019-05-01T09:00:00Z,10.95,-85.79,27.665
2019-05-01T09:00:00Z,10.95,-85.78,27.672
2019-05-02T09:00:00Z,10.93,-85.81,27.938
2019-05-02T09:00:00Z,10.93,-85.8,NaN
2019-05-02T09:00:00Z,10.93,-85.79,NaN
2019-05-02T09:00:00Z,10.93,-85.78,NaN
2019-05-02T09:00:00Z,10.94,-85.81,27.836
2019-05-02T09:00:00Z,10.94,-85.8,27.829
2019-05-02T09:00:00Z,10.94,-85.79,NaN
2019-05-02T09:00:00Z,10.94,-85.78,27.819
2019-05-02T09:00:00Z,10.95,-85.81,27.734
2019-05-02T09:00:00Z,10.95,-85.8,27.731
2019-05-02T09:00:00Z,10.95,-85.79,27.729
2019-05-02T09:00:00Z,10.95,-85.78,27.729
2019-05-03T09:00:00Z,10.93,-85.81,28.005
2019-05-03T09:00:00Z,10.93,-85.8,NaN
2019-05-03T09:00:00Z,10.93,-85.79,NaN
2019-05-03T09:00:00Z,10.93,-85.78,NaN
2019-05-03T09:00:00Z,10.94,-85.81,27.914
2019-05-03T09:00:00Z,10.94,-85.8,27.909
2019-05-03T09:00:00Z,10.94,-85.79,NaN
2019-05-03T09:00:00Z,10.94,-85.78,27.903
2019-05-03T09:00:00Z,10.95,-85.81,27.822
2019-05-03T09:00:00Z,10.95,-85.8,27.821
2019-05-03T09:00:00Z,10.95,-85.79,27.821
2019-05-03T09:00:00Z,10.95,-85.78,27.822
2019-05-04T09:00:00Z,10.93,-85.81,28.904
2019-05-04T09:00:00Z,10.93,-85.8,NaN
2019-05-04T09:00:00Z,10.93,-85.79,NaN
2019-05-04T09:00:00Z,10.93,-85.78,NaN
2019-05-04T09:00:00Z,10.94,-85.81,28.894
2019-05-04T09:00:00Z,10.94,-85.8,28.899
2019-05-04T09:00:00Z,10.94,-85.79,NaN
2019-05-04T09:00:00Z,10.94,-85.78,28.908
2019-05-04T09:00:00Z,10.95,-85.81,28.883
2019-05-04T09:00:00Z,10.95,-85.8,28.887999999999998
2019-05-04T09:00:00Z,10.95,-85.79,28.893
2019-05-04T09:00:00Z,10.95,-85.78,28.897
2019-05-05T09:00:00Z,10.93,-85.81,28.912
2019-05-05T09:00:00Z,10.93,-85.8,NaN
2019-05-05T09:00:00Z,10.93,-85.79,NaN
2019-05-05T09:00:00Z,10.93,-85.78,NaN
2019-05-05T09:00:00Z,10.94,-85.81,28.896
2019-05-05T09:00:00Z,10.94,-85.8,28.906
2019-05-05T09:00:00Z,10.94,-85.79,NaN
2019-05-05T09:00:00Z,10.94,-85.78,28.926000000000002
2019-05-05T09:00:00Z,10.95,-85.81,28.88
2019-05-05T09:00:00Z,10.95,-85.8,28.89
2019-05-05T09:00:00Z,10.95,-85.79,28.9
2019-05-05T09:00:00Z,10.95,-85.78,28.909
2019-05-06T09:00:00Z,10.93,-85.81,29.031
2019-05-06T09:00:00Z,10.93,-85.8,NaN
2019-05-06T09:00:00Z,10.93,-85.79,NaN
2019-05-06T09:00:00Z,10.93,-85.78,NaN
2019-05-06T09:00:00Z,10.94,-85.81,29.004
2019-05-06T09:00:00Z,10.94,-85.8,29.012
2019-05-06T09:00:00Z,10.94,-85.79,NaN
2019-05-06T09:00:00Z,10.94,-85.78,29.026
2019-05-06T09:00:00Z,10.95,-85.81,28.979
2019-05-06T09:00:00Z,10.95,-85.8,28.988
2019-05-06T09:00:00Z,10.95,-85.79,28.996
2019-05-06T09:00:00Z,10.95,-85.78,29.003
2019-05-07T09:00:00Z,10.93,-85.81,29.056
2019-05-07T09:00:00Z,10.93,-85.8,NaN
2019-05-07T09:00:00Z,10.93,-85.79,NaN
2019-05-07T09:00:00Z,10.93,-85.78,NaN
2019-05-07T09:00:00Z,10.94,-85.81,29.033
2019-05-07T09:00:00Z,10.94,-85.8,29.039
2019-05-07T09:00:00Z,10.94,-85.79,NaN
2019-05-07T09:00:00Z,10.94,-85.78,29.048000000000002
2019-05-07T09:00:00Z,10.95,-85.81,29.009999999999998
2019-05-07T09:00:00Z,10.95,-85.8,29.017
2019-05-07T09:00:00Z,10.95,-85.79,29.022
2019-05-07T09:00:00Z,10.95,-85.78,29.027
2019-05-08T09:00:00Z,10.93,-85.81,29.276
2019-05-08T09:00:00Z,10.93,-85.8,NaN
2019-05-08T09:00:00Z,10.93,-85.79,NaN
2019-05-08T09:00:00Z,10.93,-85.78,NaN
2019-05-08T09:00:00Z,10.94,-85.81,29.261
2019-05-08T09:00:00Z,10.94,-85.8,29.259999999999998
2019-05-08T09:00:00Z,10.94,-85.79,NaN
2019-05-08T09:00:00Z,10.94,-85.78,29.258
2019-05-08T09:00:00Z,10.95,-85.81,29.247
2019-05-08T09:00:00Z,10.95,-85.8,29.246000000000002
2019-05-08T09:00:00Z,10.95,-85.79,29.245
2019-05-08T09:00:00Z,10.95,-85.78,29.244
2019-05-09T09:00:00Z,10.93,-85.81,28.236
2019-05-09T09:00:00Z,10.93,-85.8,NaN
2019-05-09T09:00:00Z,10.93,-85.79,NaN
2019-05-09T09:00:00Z,10.93,-85.78,NaN
2019-05-09T09:00:00Z,10.94,-85.81,28.233
2019-05-09T09:00:00Z,10.94,-85.8,28.231
2019-05-09T09:00:00Z,10.94,-85.79,NaN
2019-05-09T09:00:00Z,10.94,-85.78,28.228
2019-05-09T09:00:00Z,10.95,-85.81,28.231
2019-05-09T09:00:00Z,10.95,-85.8,28.229
2019-05-09T09:00:00Z,10.95,-85.79,28.227
2019-05-09T09:00:00Z,10.95,-85.78,28.225
2019-05-10T09:00:00Z,10.93,-85.81,28.227
2019-05-10T09:00:00Z,10.93,-85.8,NaN
2019-05-10T09:00:00Z,10.93,-85.79,NaN
2019-05-10T09:00:00Z,10.93,-85.78,NaN
2019-05-10T09:00:00Z,10.94,-85.81,28.227
2019-05-10T09:00:00Z,10.94,-85.8,28.228
2019-05-10T09:00:00Z,10.94,-85.79,NaN
2019-05-10T09:00:00Z,10.94,-85.78,28.232
2019-05-10T09:00:00Z,10.95,-85.81,28.226
2019-05-10T09:00:00Z,10.95,-85.8,28.227
2019-05-10T09:00:00Z,10.95,-85.79,28.229
2019-05-10T09:00:00Z,10.95,-85.78,28.232
2019-05-11T09:00:00Z,10.93,-85.81,28.609
2019-05-11T09:00:00Z,10.93,-85.8,NaN
2019-05-11T09:00:00Z,10.93,-85.79,NaN
2019-05-11T09:00:00Z,10.93,-85.78,NaN
2019-05-11T09:00:00Z,10.94,-85.81,28.608
2019-05-11T09:00:00Z,10.94,-85.8,28.61
2019-05-11T09:00:00Z,10.94,-85.79,NaN
2019-05-11T09:00:00Z,10.94,-85.78,28.613
2019-05-11T09:00:00Z,10.95,-85.81,28.608
2019-05-11T09:00:00Z,10.95,-85.8,28.609
2019-05-11T09:00:00Z,10.95,-85.79,28.611
2019-05-11T09:00:00Z,10.95,-85.78,28.613
2019-05-12T09:00:00Z,10.93,-85.81,28.828
2019-05-12T09:00:00Z,10.93,-85.8,NaN
2019-05-12T09:00:00Z,10.93,-85.79,NaN
2019-05-12T09:00:00Z,10.93,-85.78,NaN
2019-05-12T09:00:00Z,10.94,-85.81,28.829
2019-05-12T09:00:00Z,10.94,-85.8,28.829
2019-05-12T09:00:00Z,10.94,-85.79,NaN
2019-05-12T09:00:00Z,10.94,-85.78,28.831
2019-05-12T09:00:00Z,10.95,-85.81,28.83
2019-05-12T09:00:00Z,10.95,-85.8,28.83
2019-05-12T09:00:00Z,10.95,-85.79,28.831
2019-05-12T09:00:00Z,10.95,-85.78,28.832
2019-05-13T09:00:00Z,10.93,-85.81,29.292
2019-05-13T09:00:00Z,10.93,-85.8,NaN
2019-05-13T09:00:00Z,10.93,-85.79,NaN
2019-05-13T09:00:00Z,10.93,-85.78,NaN
2019-05-13T09:00:00Z,10.94,-85.81,29.288
2019-05-13T09:00:00Z,10.94,-85.8,29.285
2019-05-13T09:00:00Z,10.94,-85.79,NaN
2019-05-13T09:00:00Z,10.94,-85.78,29.279
2019-05-13T09:00:00Z,10.95,-85.81,29.284
2019-05-13T09:00:00Z,10.95,-85.8,29.281
2019-05-13T09:00:00Z,10.95,-85.79,29.278
2019-05-13T09:00:00Z,10.95,-85.78,29.275
2019-05-14T09:00:00Z,10.93,-85.81,29.376
2019-05-14T09:00:00Z,10.93,-85.8,NaN
2019-05-14T09:00:00Z,10.93,-85.79,NaN
2019-05-14T09:00:00Z,10.93,-85.78,NaN
2019-05-14T09:00:00Z,10.94,-85.81,29.371000000000002
2019-05-14T09:00:00Z,10.94,-85.8,29.369
2019-05-14T09:00:00Z,10.94,-85.79,NaN
2019-05-14T09:00:00Z,10.94,-85.78,29.364
2019-05-14T09:00:00Z,10.95,-85.81,29.367
2019-05-14T09:00:00Z,10.95,-85.8,29.364
2019-05-14T09:00:00Z,10.95,-85.79,29.362000000000002
2019-05-14T09:00:00Z,10.95,-85.78,29.359
2019-05-15T09:00:00Z,10.93,-85.81,29.342
2019-05-15T09:00:00Z,10.93,-85.8,NaN
2019-05-15T09:00:00Z,10.93,-85.79,NaN
2019-05-15T09:00:00Z,10.93,-85.78,NaN
2019-05-15T09:00:00Z,10.94,-85.81,29.339
2019-05-15T09:00:00Z,10.94,-85.8,29.338
2019-05-15T09:00:00Z,10.94,-85.79,NaN
2019-05-15T09:00:00Z,10.94,-85.78,29.336
2019-05-15T09:00:00Z,10.95,-85.81,29.336
2019-05-15T09:00:00Z,10.95,-85.8,29.335
2019-05-15T09:00:00Z,10.95,-85.79,29.334
2019-05-15T09:00:00Z,10.95,-85.78,29.334
2019-05-16T09:00:00Z,10.93,-85.81,29.089
2019-05-16T09:00:00Z,10.93,-85.8,NaN
2019-05-16T09:00:00Z,10.93,-85.79,NaN
2019-05-16T09:00:00Z,10.93,-85.78,NaN
2019-05-16T09:00:00Z,10.94,-85.81,29.087
2019-05-16T09:00:00Z,10.94,-85.8,29.088
2019-05-16T09:00:00Z,10.94,-85.79,NaN
2019-05-16T09:00:00Z,10.94,-85.78,29.088
2019-05-16T09:00:00Z,10.95,-85.81,29.085
2019-05-16T09:00:00Z,10.95,-85.8,29.086
2019-05-16T09:00:00Z,10.95,-85.79,29.086
2019-05-16T09:00:00Z,10.95,-85.78,29.086
2019-05-17T09:00:00Z,10.93,-85.81,28.925
2019-05-17T09:00:00Z,10.93,-85.8,NaN
2019-05-17T09:00:00Z,10.93,-85.79,NaN
2019-05-17T09:00:00Z,10.93,-85.78,NaN
2019-05-17T09:00:00Z,10.94,-85.81,28.923000000000002
2019-05-17T09:00:00Z,10.94,-85.8,28.923000000000002
2019-05-17T09:00:00Z,10.94,-85.79,NaN
2019-05-17T09:00:00Z,10.94,-85.78,28.923000000000002
2019-05-17T09:00:00Z,10.95,-85.81,28.921
2019-05-17T09:00:00Z,10.95,-85.8,28.921
2019-05-17T09:00:00Z,10.95,-85.79,28.921
2019-05-17T09:00:00Z,10.95,-85.78,28.921
2019-05-18T09:00:00Z,10.93,-85.81,29.274
2019-05-18T09:00:00Z,10.93,-85.8,NaN
2019-05-18T09:00:00Z,10.93,-85.79,NaN
2019-05-18T09:00:00Z,10.93,-85.78,NaN
2019-05-18T09:00:00Z,10.94,-85.81,29.27
2019-05-18T09:00:00Z,10.94,-85.8,29.271
2019-05-18T09:00:00Z,10.94,-85.79,NaN
2019-05-18T09:00:00Z,10.94,-85.78,29.274
2019-05-18T09:00:00Z,10.95,-85.81,29.266
2019-05-18T09:00:00Z,10.95,-85.8,29.267
2019-05-18T09:00:00Z,10.95,-85.79,29.268
2019-05-18T09:00:00Z,10.95,-85.78,29.269
2019-05-19T09:00:00Z,10.93,-85.81,29.354
2019-05-19T09:00:00Z,10.93,-85.8,NaN
2019-05-19T09:00:00Z,10.93,-85.79,NaN
2019-05-19T09:00:00Z,10.93,-85.78,NaN
2019-05-19T09:00:00Z,10.94,-85.81,29.353
2019-05-19T09:00:00Z,10.94,-85.8,29.356
2019-05-19T09:00:00Z,10.94,-85.79,NaN
2019-05-19T09:00:00Z,10.94,-85.78,29.361
2019-05-19T09:00:00Z,10.95,-85.81,29.353
2019-05-19T09:00:00Z,10.95,-85.8,29.355
2019-05-19T09:00:00Z,10.95,-85.79,29.358
2019-05-19T09:00:00Z,10.95,-85.78,29.361
2019-05-20T09:00:00Z,10.93,-85.81,29.21
2019-05-20T09:00:00Z,10.93,-85.8,NaN
2019-05-20T09:00:00Z,10.93,-85.79,NaN
2019-05-20T09:00:00Z,10.93,-85.78,NaN
2019-05-20T09:00:00Z,10.94,-85.81,29.206
2019-05-20T09:00:00Z,10.94,-85.8,29.205
2019-05-20T09:00:00Z,10.94,-85.79,NaN
2019-05-20T09:00:00Z,10.94,-85.78,29.203
2019-05-20T09:00:00Z,10.95,-85.81,29.201999999999998
2019-05-20T09:00:00Z,10.95,-85.8,29.201
2019-05-20T09:00:00Z,10.95,-85.79,29.2
2019-05-20T09:00:00Z,10.95,-85.78,29.198999999999998
2019-05-21T09:00:00Z,10.93,-85.81,29.184
2019-05-21T09:00:00Z,10.93,-85.8,NaN
2019-05-21T09:00:00Z,10.93,-85.79,NaN
2019-05-21T09:00:00Z,10.93,-85.78,NaN
2019-05-21T09:00:00Z,10.94,-85.81,29.18
2019-05-21T09:00:00Z,10.94,-85.8,29.179000000000002
2019-05-21T09:00:00Z,10.94,-85.79,NaN
2019-05-21T09:00:00Z,10.94,-85.78,29.177
2019-05-21T09:00:00Z,10.95,-85.81,29.176000000000002
2019-05-21T09:00:00Z,10.95,-85.8,29.174
2019-05-21T09:00:00Z,10.95,-85.79,29.173000000000002
2019-05-21T09:00:00Z,10.95,-85.78,29.173000000000002
2019-05-22T09:00:00Z,10.93,-85.81,29.152
2019-05-22T09:00:00Z,10.93,-85.8,NaN
2019-05-22T09:00:00Z,10.93,-85.79,NaN
2019-05-22T09:00:00Z,10.93,-85.78,NaN
2019-05-22T09:00:00Z,10.94,-85.81,29.149
2019-05-22T09:00:00Z,10.94,-85.8,29.147
2019-05-22T09:00:00Z,10.94,-85.79,NaN
2019-05-22T09:00:00Z,10.94,-85.78,29.143
2019-05-22T09:00:00Z,10.95,-85.81,29.146
2019-05-22T09:00:00Z,10.95,-85.8,29.144
2019-05-22T09:00:00Z,10.95,-85.79,29.142
2019-05-22T09:00:00Z,10.95,-85.78,29.14
2019-05-23T09:00:00Z,10.93,-85.81,29.32
2019-05-23T09:00:00Z,10.93,-85.8,NaN
2019-05-23T09:00:00Z,10.93,-85.79,NaN
2019-05-23T09:00:00Z,10.93,-85.78,NaN
2019-05-23T09:00:00Z,10.94,-85.81,29.320999999999998
2019-05-23T09:00:00Z,10.94,-85.8,29.320999999999998
2019-05-23T09:00:00Z,10.94,-85.79,NaN
2019-05-23T09:00:00Z,10.94,-85.78,29.323
2019-05-23T09:00:00Z,10.95,-85.81,29.320999999999998
2019-05-23T09:00:00Z,10.95,-85.8,29.322
2019-05-23T09:00:00Z,10.95,-85.79,29.323
2019-05-23T09:00:00Z,10.95,-85.78,29.323
2019-05-24T09:00:00Z,10.93,-85.81,29.826999999999998
2019-05-24T09:00:00Z,10.93,-85.8,NaN
2019-05-24T09:00:00Z,10.93,-85.79,NaN
2019-05-24T09:00:00Z,10.93,-85.78,NaN
2019-05-24T09:00:00Z,10.94,-85.81,29.826999999999998
2019-05-24T09:00:00Z,10.94,-85.8,29.826
2019-05-24T09:00:00Z,10.94,-85.79,NaN
2019-05-24T09:00:00Z,10.94,-85.78,29.823999999999998
2019-05-24T09:00:00Z,10.95,-85.81,29.828
2019-05-24T09:00:00Z,10.95,-85.8,29.826
2019-05-24T09:00:00Z,10.95,-85.79,29.825
2019-05-24T09:00:00Z,10.95,-85.78,29.823999999999998
2019-05-25T09:00:00Z,10.93,-85.81,29.93
2019-05-25T09:00:00Z,10.93,-85.8,NaN
2019-05-25T09:00:00Z,10.93,-85.79,NaN
2019-05-25T09:00:00Z,10.93,-85.78,NaN
2019-05-25T09:00:00Z,10.94,-85.81,29.931
2019-05-25T09:00:00Z,10.94,-85.8,29.93
2019-05-25T09:00:00Z,10.94,-85.79,NaN
2019-05-25T09:00:00Z,10.94,-85.78,29.929000000000002
2019-05-25T09:00:00Z,10.95,-85.81,29.932000000000002
2019-05-25T09:00:00Z,10.95,-85.8,29.931
2019-05-25T09:00:00Z,10.95,-85.79,29.93
2019-05-25T09:00:00Z,10.95,-85.78,29.93
2019-05-26T09:00:00Z,10.93,-85.81,28.25
2019-05-26T09:00:00Z,10.93,-85.8,NaN
2019-05-26T09:00:00Z,10.93,-85.79,NaN
2019-05-26T09:00:00Z,10.93,-85.78,NaN
2019-05-26T09:00:00Z,10.94,-85.81,28.247
2019-05-26T09:00:00Z,10.94,-85.8,28.243
2019-05-26T09:00:00Z,10.94,-85.79,NaN
2019-05-26T09:00:00Z,10.94,-85.78,28.236
2019-05-26T09:00:00Z,10.95,-85.81,28.244
2019-05-26T09:00:00Z,10.95,-85.8,28.241
2019-05-26T09:00:00Z,10.95,-85.79,28.237000000000002
2019-05-26T09:00:00Z,10.95,-85.78,28.234
2019-05-27T09:00:00Z,10.93,-85.81,28.145
2019-05-27T09:00:00Z,10.93,-85.8,NaN
2019-05-27T09:00:00Z,10.93,-85.79,NaN
2019-05-27T09:00:00Z,10.93,-85.78,NaN
2019-05-27T09:00:00Z,10.94,-85.81,28.143
2019-05-27T09:00:00Z,10.94,-85.8,28.139
2019-05-27T09:00:00Z,10.94,-85.79,NaN
2019-05-27T09:00:00Z,10.94,-85.78,28.132
2019-05-27T09:00:00Z,10.95,-85.81,28.141
2019-05-27T09:00:00Z,10.95,-85.8,28.137
2019-05-27T09:00:00Z,10.95,-85.79,28.134
2019-05-27T09:00:00Z,10.95,-85.78,28.13
2019-05-28T09:00:00Z,10.93,-85.81,28.09
2019-05-28T09:00:00Z,10.93,-85.8,NaN
2019-05-28T09:00:00Z,10.93,-85.79,NaN
2019-05-28T09:00:00Z,10.93,-85.78,NaN
2019-05-28T09:00:00Z,10.94,-85.81,28.09
2019-05-28T09:00:00Z,10.94,-85.8,28.085
2019-05-28T09:00:00Z,10.94,-85.79,NaN
2019-05-28T09:00:00Z,10.94,-85.78,28.075
2019-05-28T09:00:00Z,10.95,-85.81,28.089
2019-05-28T09:00:00Z,10.95,-85.8,28.084
2019-05-28T09:00:00Z,10.95,-85.79,28.079
2019-05-28T09:00:00Z,10.95,-85.78,28.073999999999998
2019-05-29T09:00:00Z,10.93,-85.81,28.007
2019-05-29T09:00:00Z,10.93,-85.8,NaN
2019-05-29T09:00:00Z,10.93,-85.79,NaN
2019-05-29T09:00:00Z,10.93,-85.78,NaN
2019-05-29T09:00:00Z,10.94,-85.81,28.007
2019-05-29T09:00:00Z,10.94,-85.8,28.003
2019-05-29T09:00:00Z,10.94,-85.79,NaN
2019-05-29T09:00:00Z,10.94,-85.78,27.994
2019-05-29T09:00:00Z,10.95,-85.81,28.006
2019-05-29T09:00:00Z,10.95,-85.8,28.002
2019-05-29T09:00:00Z,10.95,-85.79,27.998
2019-05-29T09:00:00Z,10.95,-85.78,27.994
2019-05-30T09:00:00Z,10.93,-85.81,28.681
2019-05-30T09:00:00Z,10.93,-85.8,NaN
2019-05-30T09:00:00Z,10.93,-85.79,NaN
2019-05-30T09:00:00Z,10.93,-85.78,NaN
2019-05-30T09:00:00Z,10.94,-85.81,28.678
2019-05-30T09:00:00Z,10.94,-85.8,28.677
2019-05-30T09:00:00Z,10.94,-85.79,NaN
2019-05-30T09:00:00Z,10.94,-85.78,28.674
2019-05-30T09:00:00Z,10.95,-85.81,28.676000000000002
2019-05-30T09:00:00Z,10.95,-85.8,28.674
2019-05-30T09:00:00Z,10.95,-85.79,28.673000000000002
2019-05-30T09:00:00Z,10.95,-85.78,28.672
2019-05-31T09:00:00Z,10.93,-85.81,28.669
2019-05-31T09:00:00Z,10.93,-85.8,NaN
2019-05-31T09:00:00Z,10.93,-85.79,NaN
2019-05-31T09:00:00Z,10.93,-85.78,NaN
2019-05-31T09:00:00Z,10.94,-85.81,28.659
2019-05-31T09:00:00Z,10.94,-85.8,28.654
2019-05-31T09:00:00Z,10.94,-85.79,NaN
2019-05-31T09:00:00Z,10.94,-85.78,28.645
2019-05-31T09:00:00Z,10.95,-85.81,28.648
2019-05-31T09:00:00Z,10.95,-85.8,28.644
2019-05-31T09:00:00Z,10.95,-85.79,28.64
2019-05-31T09:00:00Z,10.95,-85.78,28.636
2019-06-01T09:00:00Z,10.93,-85.81,28.659
2019-06-01T09:00:00Z,10.93,-85.8,NaN
2019-06-01T09:00:00Z,10.93,-85.79,NaN
2019-06-01T09:00:00Z,10.93,-85.78,NaN
2019-06-01T09:00:00Z,10.94,-85.81,28.65
2019-06-01T09:00:00Z,10.94,-85.8,28.65
2019-06-01T09:00:00Z,10.94,-85.79,NaN
2019-06-01T09:00:00Z,10.94,-85.78,28.65
2019-06-01T09:00:00Z,10.95,-85.81,28.64
2019-06-01T09:00:00Z,10.95,-85.8,28.641
2019-06-01T09:00:00Z,10.95,-85.79,28.641
2019-06-01T09:00:00Z,10.95,-85.78,28.641
2019-06-02T09:00:00Z,10.93,-85.81,29.344
2019-06-02T09:00:00Z,10.93,-85.8,NaN
2019-06-02T09:00:00Z,10.93,-85.79,NaN
2019-06-02T09:00:00Z,10.93,-85.78,NaN
2019-06-02T09:00:00Z,10.94,-85.81,29.366
2019-06-02T09:00:00Z,10.94,-85.8,29.376
2019-06-02T09:00:00Z,10.94,-85.79,NaN
2019-06-02T09:00:00Z,10.94,-85.78,29.391
2019-06-02T09:00:00Z,10.95,-85.81,29.386
2019-06-02T09:00:00Z,10.95,-85.8,29.397
2019-06-02T09:00:00Z,10.95,-85.79,29.406
2019-06-02T09:00:00Z,10.95,-85.78,29.413
2019-06-03T09:00:00Z,10.93,-85.81,29.570999999999998
2019-06-03T09:00:00Z,10.93,-85.8,NaN
2019-06-03T09:00:00Z,10.93,-85.79,NaN
2019-06-03T09:00:00Z,10.93,-85.78,NaN
2019-06-03T09:00:00Z,10.94,-85.81,29.589
2019-06-03T09:00:00Z,10.94,-85.8,29.619
2019-06-03T09:00:00Z,10.94,-85.79,NaN
2019-06-03T09:00:00Z,10.94,-85.78,29.659
2019-06-03T09:00:00Z,10.95,-85.81,29.607
2019-06-03T09:00:00Z,10.95,-85.8,29.639
2019-06-03T09:00:00Z,10.95,-85.79,29.662
2019-06-03T09:00:00Z,10.95,-85.78,29.678
2019-06-04T09:00:00Z,10.93,-85.81,29.659
2019-06-04T09:00:00Z,10.93,-85.8,NaN
2019-06-04T09:00:00Z,10.93,-85.79,NaN
2019-06-04T09:00:00Z,10.93,-85.78,NaN
2019-06-04T09:00:00Z,10.94,-85.81,29.683
2019-06-04T09:00:00Z,10.94,-85.8,29.72
2019-06-04T09:00:00Z,10.94,-85.79,NaN
2019-06-04T09:00:00Z,10.94,-85.78,29.765
2019-06-04T09:00:00Z,10.95,-85.81,29.709
2019-06-04T09:00:00Z,10.95,-85.8,29.753
2019-06-04T09:00:00Z,10.95,-85.79,29.78
2019-06-04T09:00:00Z,10.95,-85.78,29.79
2019-06-05T09:00:00Z,10.93,-85.81,29.653
2019-06-05T09:00:00Z,10.93,-85.8,NaN
2019-06-05T09:00:00Z,10.93,-85.79,NaN
2019-06-05T09:00:00Z,10.93,-85.78,NaN
2019-06-05T09:00:00Z,10.94,-85.81,29.67
2019-06-05T09:00:00Z,10.94,-85.8,29.695
2019-06-05T09:00:00Z,10.94,-85.79,NaN
2019-06-05T09:00:00Z,10.94,-85.78,29.728
2019-06-05T09:00:00Z,10.95,-85.81,29.686
2019-06-05T09:00:00Z,10.95,-85.8,29.713
2019-06-05T09:00:00Z,10.95,-85.79,29.735
2019-06-05T09:00:00Z,10.95,-85.78,29.748
2019-06-06T09:00:00Z,10.93,-85.81,29.494
2019-06-06T09:00:00Z,10.93,-85.8,NaN
2019-06-06T09:00:00Z,10.93,-85.79,NaN
2019-06-06T09:00:00Z,10.93,-85.78,NaN
2019-06-06T09:00:00Z,10.94,-85.81,29.501
2019-06-06T09:00:00Z,10.94,-85.8,29.509999999999998
2019-06-06T09:00:00Z,10.94,-85.79,NaN
2019-06-06T09:00:00Z,10.94,-85.78,29.525
2019-06-06T09:00:00Z,10.95,-85.81,29.508
2019-06-06T09:00:00Z,10.95,-85.8,29.517
2019-06-06T09:00:00Z,10.95,-85.79,29.524
2019-06-06T09:00:00Z,10.95,-85.78,29.531
2019-06-07T09:00:00Z,10.93,-85.81,28.991
2019-06-07T09:00:00Z,10.93,-85.8,NaN
2019-06-07T09:00:00Z,10.93,-85.79,NaN
2019-06-07T09:00:00Z,10.93,-85.78,NaN
2019-06-07T09:00:00Z,10.94,-85.81,28.987000000000002
2019-06-07T09:00:00Z,10.94,-85.8,28.990000000000002
2019-06-07T09:00:00Z,10.94,-85.79,NaN
2019-06-07T09:00:00Z,10.94,-85.78,28.995
2019-06-07T09:00:00Z,10.95,-85.81,28.983
2019-06-07T09:00:00Z,10.95,-85.8,28.986
2019-06-07T09:00:00Z,10.95,-85.79,28.989
2019-06-07T09:00:00Z,10.95,-85.78,28.991
2019-06-08T09:00:00Z,10.93,-85.81,29.181
2019-06-08T09:00:00Z,10.93,-85.8,NaN
2019-06-08T09:00:00Z,10.93,-85.79,NaN
2019-06-08T09:00:00Z,10.93,-85.78,NaN
2019-06-08T09:00:00Z,10.94,-85.81,29.181
