time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2018-01-25T09:00:00Z,10.61,-98.72,25.802
2018-01-25T09:00:00Z,10.61,-98.71,25.81
2018-01-26T09:00:00Z,10.58,-98.74,26.093
2018-01-26T09:00:00Z,10.58,-98.73,26.097
2018-01-26T09:00:00Z,10.58,-98.72,26.105
2018-01-26T09:00:00Z,10.58,-98.71,26.114
2018-01-26T09:00:00Z,10.59,-98.74,26.073
2018-01-26T09:00:00Z,10.59,-98.73,26.079
2018-01-26T09:00:00Z,10.59,-98.72,26.089
2018-01-26T09:00:00Z,10.59,-98.71,26.101
2018-01-26T09:00:00Z,10.6,-98.74,26.062
2018-01-26T09:00:00Z,10.6,-98.73,26.07
2018-01-26T09:00:00Z,10.6,-98.72,26.083
2018-01-26T09:00:00Z,10.6,-98.71,26.097
2018-01-26T09:00:00Z,10.61,-98.74,26.057
2018-01-26T09:00:00Z,10.61,-98.73,26.068
2018-01-26T09:00:00Z,10.61,-98.72,26.084
2018-01-26T09:00:00Z,10.61,-98.71,26.098
2018-01-27T09:00:00Z,10.58,-98.74,26.115
2018-01-27T09:00:00Z,10.58,-98.73,26.126
2018-01-27T09:00:00Z,10.58,-98.72,26.138
2018-01-27T09:00:00Z,10.58,-98.71,26.149
2018-01-27T09:00:00Z,10.59,-98.74,26.1
2018-01-27T09:00:00Z,10.59,-98.73,26.111
2018-01-27T09:00:00Z,10.59,-98.72,26.127
2018-01-27T09:00:00Z,10.59,-98.71,26.14
2018-01-27T09:00:00Z,10.6,-98.74,26.092
2018-01-27T09:00:00Z,10.6,-98.73,26.105
2018-01-27T09:00:00Z,10.6,-98.72,26.126
2018-01-27T09:00:00Z,10.6,-98.71,26.145
2018-01-27T09:00:00Z,10.61,-98.74,26.085
2018-01-27T09:00:00Z,10.61,-98.73,26.101
2018-01-27T09:00:00Z,10.61,-98.72,26.128
2018-01-27T09:00:00Z,10.61,-98.71,26.152
2018-01-28T09:00:00Z,10.58,-98.74,26.215
2018-01-28T09:00:00Z,10.58,-98.73,26.229
2018-01-28T09:00:00Z,10.58,-98.72,26.244
2018-01-28T09:00:00Z,10.58,-98.71,26.259
2018-01-28T09:00:00Z,10.59,-98.74,26.212
2018-01-28T09:00:00Z,10.59,-98.73,26.226
2018-01-28T09:00:00Z,10.59,-98.72,26.241
2018-01-28T09:00:00Z,10.59,-98.71,26.255
2018-01-28T09:00:00Z,10.6,-98.74,26.208
2018-01-28T09:00:00Z,10.6,-98.73,26.221
2018-01-28T09:00:00Z,10.6,-98.72,26.235
2018-01-28T09:00:00Z,10.6,-98.71,26.249
2018-01-28T09:00:00Z,10.61,-98.74,26.201
2018-01-28T09:00:00Z,10.61,-98.73,26.212
2018-01-28T09:00:00Z,10.61,-98.72,26.226
2018-01-28T09:00:00Z,10.61,-98.71,26.241
2018-01-29T09:00:00Z,10.58,-98.74,26.205
2018-01-29T09:00:00Z,10.58,-98.73,26.209
2018-01-29T09:00:00Z,10.58,-98.72,26.214
2018-01-29T09:00:00Z,10.58,-98.71,26.221
2018-01-29T09:00:00Z,10.59,-98.74,26.203
2018-01-29T09:00:00Z,10.59,-98.73,26.208
2018-01-29T09:00:00Z,10.59,-98.72,26.213
2018-01-29T09:00:00Z,10.59,-98.71,26.221
2018-01-29T09:00:00Z,10.6,-98.74,26.203
2018-01-29T09:00:00Z,10.6,-98.73,26.209
2018-01-29T09:00:00Z,10.6,-98.72,26.216
2018-01-29T09:00:00Z,10.6,-98.71,26.225
2018-01-29T09:00:00Z,10.61,-98.74,26.204
2018-01-29T09:00:00Z,10.61,-98.73,26.212
2018-01-29T09:00:00Z,10.61,-98.72,26.221
2018-01-29T09:00:00Z,10.61,-98.71,26.232
2018-01-30T09:00:00Z,10.58,-98.74,26.212
2018-01-30T09:00:00Z,10.58,-98.73,26.192
2018-01-30T09:00:00Z,10.58,-98.72,26.17
2018-01-30T09:00:00Z,10.58,-98.71,26.152
2018-01-30T09:00:00Z,10.59,-98.74,26.218
2018-01-30T09:00:00Z,10.59,-98.73,26.199
2018-01-30T09:00:00Z,10.59,-98.72,26.177
2018-01-30T09:00:00Z,10.59,-98.71,26.156
2018-01-30T09:00:00Z,10.6,-98.74,26.23
2018-01-30T09:00:00Z,10.6,-98.73,26.218
2018-01-30T09:00:00Z,10.6,-98.72,26.206
2018-01-30T09:00:00Z,10.6,-98.71,26.192
2018-01-30T09:00:00Z,10.61,-98.74,26.246
2018-01-30T09:00:00Z,10.61,-98.73,26.245
2018-01-30T09:00:00Z,10.61,-98.72,26.247
2018-01-30T09:00:00Z,10.61,-98.71,26.246
2018-01-31T09:00:00Z,10.58,-98.74,26.121
2018-01-31T09:00:00Z,10.58,-98.73,26.112000000000002
2018-01-31T09:00:00Z,10.58,-98.72,26.108
2018-01-31T09:00:00Z,10.58,-98.71,26.108
2018-01-31T09:00:00Z,10.59,-98.74,26.112000000000002
2018-01-31T09:00:00Z,10.59,-98.73,26.107
2018-01-31T09:00:00Z,10.59,-98.72,26.106
2018-01-31T09:00:00Z,10.59,-98.71,26.107
2018-01-31T09:00:00Z,10.6,-98.74,26.099
2018-01-31T09:00:00Z,10.6,-98.73,26.1
2018-01-31T09:00:00Z,10.6,-98.72,26.107
